000129	10	8	10	10	10	10	10	10	10	10	10	10	10	10	4	10	10	10	10	10
000129	10	8	10	10	10	10	10	10	10	10	10	10	10	10	5	10	10	10	10	10
000129	10	4	10	10	10	10	10	10	10	10	10	10	10	10	4	10	10	10	10	10
000129	10	4	10	10	10	10	10	10	10	10	10	10	10	10	4	10	10	10	10	10
000129	10	4	10	10	10	10	10	10	10	10	10	10	10	10	5	10	10	10	10	10
000133	10	10	10	10	10	10	10	10	10	10	10	10	8	10	5	10	10	10	10	10
000133	10	10	10	10	10	10	10	10	10	10	10	10	8	10	1	10	10	10	10	10
000133	10	10	10	10	10	10	10	10	10	10	10	10	1	10	5	10	10	10	10	10
000133	10	10	10	10	10	10	10	10	10	10	10	10	1	10	1	10	10	10	10	10
000134	10	10	10	10	10	10	5	10	10	10	10	10	10	10	10	10	10	10	10	10
000138	10	10	10	10	10	10	10	10	10	10	10	10	10	10	4	10	10	10	10	10
000138	10	10	10	10	10	10	10	10	10	10	10	10	10	10	4	10	10	10	10	10
000138	10	10	10	10	10	10	10	10	10	10	10	10	10	10	5	10	10	10	10	10
000138	10	10	10	10	10	10	10	10	10	10	10	10	10	10	6	10	10	10	10	10
000140	10	10	10	10	10	10	10	10	10	10	10	5	10	10	10	10	10	5	10	10
000141	10	10	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
000147	10	10	10	10	10	10	10	10	1	10	10	10	10	10	10	10	10	10	10	10
000147	10	10	10	10	10	10	10	10	1	10	10	10	10	10	10	10	10	10	10	10
000147	10	10	10	10	10	10	10	10	1	10	10	10	10	10	10	10	10	10	10	10
000147	10	10	10	10	10	10	10	10	1	10	10	10	10	10	10	10	10	10	10	10
000147	10	10	10	10	10	10	10	10	3	10	10	10	10	10	10	10	10	10	10	10
000147	10	10	10	10	10	10	10	10	3	10	10	10	10	10	10	10	10	10	10	10
000147	10	10	10	10	10	10	10	10	3	10	10	10	10	10	10	10	10	10	10	10
000153	10	10	10	10	10	10	5	10	10	10	10	10	10	10	10	10	10	10	10	10
000153	10	10	10	10	10	10	1	10	10	10	10	10	10	10	10	10	10	10	10	10
000153	10	10	10	10	10	10	1	10	10	10	10	10	10	10	10	10	10	10	10	10
000153	10	10	10	10	10	10	1	10	10	10	10	10	10	10	10	10	10	10	10	10
000154	10	10	10	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
000154	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
000159	10	10	10	10	10	10	5	10	10	10	10	10	10	10	1	10	10	10	10	10
000161	10	10	10	10	10	10	5	10	10	10	10	10	10	10	10	10	10	10	10	10
000161	10	10	10	10	10	10	7	10	10	10	10	10	10	10	10	10	10	10	10	10
000162	10	10	10	10	10	10	10	10	10	10	10	10	10	10	5	10	10	10	10	9
000163	10	10	10	10	10	10	10	10	10	10	10	10	10	5	5	10	10	10	10	10
000164	10	10	10	10	10	10	10	10	10	10	10	10	10	5	5	10	10	10	10	10
000171	10	10	10	10	10	10	10	10	10	10	10	7	10	10	5	10	10	10	10	10
000173	10	10	10	10	10	10	10	10	10	10	10	10	4	10	4	10	10	10	10	10
000174	10	10	10	10	10	10	10	10	10	10	10	10	10	10	5	10	10	10	10	10
000187	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	4
000189	10	10	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
000192	10	10	10	10	10	10	10	10	7	10	10	10	10	10	5	10	10	10	10	10
000193	10	10	10	10	10	10	10	10	10	10	10	10	10	10	5	10	10	5	10	10
000193	10	10	10	10	10	10	10	10	10	10	10	10	10	10	4	10	10	5	10	10
000194	10	10	10	10	10	10	10	10	10	10	10	10	4	10	1	10	10	10	10	10
000194	10	10	10	10	10	10	10	10	10	10	10	10	4	10	1	10	10	10	10	10
000198	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	4	10
000200	10	10	10	10	9	10	10	10	10	10	10	10	10	10	1	10	10	10	10	10
000200	10	10	10	10	9	10	10	10	10	10	10	10	10	10	4	10	10	10	10	10
000200	10	10	10	10	9	10	10	10	10	10	10	10	10	10	4	10	10	10	10	10
000200	10	10	10	10	9	10	10	10	10	10	10	10	10	10	5	10	10	10	10	10
000200	10	10	10	10	9	10	10	10	10	10	10	10	10	10	6	10	10	10	10	10
000200	10	10	10	10	4	10	10	10	10	10	10	10	10	10	1	10	10	10	10	10
000200	10	10	10	10	4	10	10	10	10	10	10	10	10	10	4	10	10	10	10	10
000200	10	10	10	10	4	10	10	10	10	10	10	10	10	10	4	10	10	10	10	10
000200	10	10	10	10	4	10	10	10	10	10	10	10	10	10	5	10	10	10	10	10
000200	10	10	10	10	4	10	10	10	10	10	10	10	10	10	6	10	10	10	10	10
000207	10	10	10	10	10	7	10	10	10	10	10	10	10	10	10	10	10	10	10	10
000209	10	10	10	10	10	10	10	5	10	10	10	10	10	10	10	10	10	10	10	10
000219	10	10	10	10	10	10	10	10	10	10	10	10	10	8	10	10	10	10	10	10
000220	10	10	10	10	10	10	5	10	10	10	10	10	10	10	5	10	10	10	10	10
000220	10	10	10	10	10	10	3	10	10	10	10	10	10	10	5	10	10	10	10	10
000222	10	10	10	10	7	10	10	10	9	10	8	10	10	10	8	10	10	10	10	10
000222	10	10	10	10	7	10	10	10	9	10	8	10	10	10	7	10	10	10	10	10
000222	10	10	10	10	7	10	10	10	9	10	8	10	10	10	6	10	10	10	10	10
000222	10	10	10	10	7	10	10	10	9	10	8	10	10	10	7	10	10	10	10	10
000222	10	10	10	10	7	10	10	10	9	10	8	10	10	10	4	10	10	10	10	10
000222	10	10	10	10	7	10	10	10	9	10	8	10	10	10	5	10	10	10	10	10
000222	10	10	10	10	7	10	10	10	9	10	8	10	10	10	8	10	10	10	10	10
000222	10	10	10	10	7	10	10	10	9	10	8	10	10	10	9	10	10	10	10	10
000222	10	10	10	10	7	10	10	10	9	10	8	10	10	10	7	10	10	10	10	10
000222	10	10	10	10	7	10	10	10	9	10	8	10	10	10	9	10	10	10	10	10
000222	10	10	10	10	7	10	10	10	9	10	8	10	10	10	8	10	10	10	10	10
000222	10	10	10	10	7	10	10	10	9	10	8	10	10	10	7	10	10	10	10	10
000222	10	10	10	10	7	10	10	10	9	10	8	10	10	10	6	10	10	10	10	10
000222	10	10	10	10	7	10	10	10	9	10	8	10	10	10	7	10	10	10	10	10
000222	10	10	10	10	7	10	10	10	9	10	8	10	10	10	4	10	10	10	10	10
000222	10	10	10	10	7	10	10	10	9	10	8	10	10	10	5	10	10	10	10	10
000222	10	10	10	10	7	10	10	10	9	10	8	10	10	10	8	10	10	10	10	10
000222	10	10	10	10	7	10	10	10	9	10	8	10	10	10	9	10	10	10	10	10
000222	10	10	10	10	7	10	10	10	9	10	8	10	10	10	7	10	10	10	10	10
000222	10	10	10	10	7	10	10	10	9	10	8	10	10	10	9	10	10	10	10	10
000222	10	10	10	10	7	10	10	10	9	10	8	10	10	10	8	10	10	10	10	10
000222	10	10	10	10	7	10	10	10	9	10	8	10	10	10	7	10	10	10	10	10
000222	10	10	10	10	7	10	10	10	9	10	8	10	10	10	6	10	10	10	10	10
000222	10	10	10	10	7	10	10	10	9	10	8	10	10	10	7	10	10	10	10	10
000222	10	10	10	10	7	10	10	10	9	10	8	10	10	10	4	10	10	10	10	10
000222	10	10	10	10	7	10	10	10	9	10	8	10	10	10	5	10	10	10	10	10
000222	10	10	10	10	7	10	10	10	9	10	8	10	10	10	8	10	10	10	10	10
000222	10	10	10	10	7	10	10	10	9	10	8	10	10	10	9	10	10	10	10	10
000222	10	10	10	10	7	10	10	10	9	10	8	10	10	10	7	10	10	10	10	10
000222	10	10	10	10	7	10	10	10	9	10	8	10	10	10	9	10	10	10	10	10
000222	10	10	10	10	7	10	10	10	9	10	8	10	10	10	8	10	10	10	10	10
000222	10	10	10	10	7	10	10	10	9	10	8	10	10	10	7	10	10	10	10	10
000222	10	10	10	10	7	10	10	10	9	10	8	10	10	10	6	10	10	10	10	10
000222	10	10	10	10	7	10	10	10	9	10	8	10	10	10	7	10	10	10	10	10
000222	10	10	10	10	7	10	10	10	9	10	8	10	10	10	4	10	10	10	10	10
000222	10	10	10	10	7	10	10	10	9	10	8	10	10	10	5	10	10	10	10	10
000222	10	10	10	10	7	10	10	10	9	10	8	10	10	10	8	10	10	10	10	10
000222	10	10	10	10	7	10	10	10	9	10	8	10	10	10	9	10	10	10	10	10
000222	10	10	10	10	7	10	10	10	9	10	8	10	10	10	7	10	10	10	10	10
000222	10	10	10	10	7	10	10	10	9	10	8	10	10	10	9	10	10	10	10	10
000225	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	5	10	10	10
000225	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	1	10	10	10
000228	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
000235	10	10	10	10	10	10	10	10	8	10	7	10	10	10	10	4	10	9	10	10
000235	10	10	10	10	10	10	10	10	7	10	7	10	10	10	10	4	10	9	10	10
000235	10	10	10	10	10	10	10	10	7	10	7	10	10	10	10	4	10	9	10	10
000235	10	10	10	10	10	10	10	10	9	10	7	10	10	10	10	4	10	9	10	10
000242	10	10	10	10	10	10	10	5	10	10	10	10	10	10	10	10	10	10	10	10
000250	10	10	10	10	4	10	10	10	10	10	5	10	10	10	10	10	10	10	10	10
000256	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
000259	10	10	10	10	10	10	10	10	10	10	10	10	10	10	5	10	10	10	10	10
000259	10	10	10	10	10	10	10	10	10	10	10	10	10	10	4	10	10	10	10	10
000262	10	10	10	10	10	10	6	10	10	10	10	10	10	10	10	10	10	10	10	10
000263	10	10	10	10	10	10	8	10	10	10	10	10	10	10	10	10	10	10	10	10
000263	10	10	10	10	10	10	7	10	10	10	10	10	10	10	10	10	10	10	10	10
000276	10	10	10	10	10	10	10	10	10	10	10	10	10	10	4	10	10	10	10	10
000276	10	10	10	10	10	10	10	10	10	10	10	10	10	10	7	10	10	10	10	10
000276	10	10	10	10	10	10	10	10	10	10	10	10	10	10	7	10	10	10	10	10
000278	10	10	10	10	10	10	10	10	10	10	10	5	10	10	5	10	10	10	10	10
000282	10	10	10	10	10	10	10	10	9	10	10	10	10	10	6	10	10	10	10	10
000282	10	10	10	10	10	10	10	10	9	10	10	10	10	10	5	10	10	10	10	10
000282	10	10	10	10	10	10	10	10	9	10	10	10	10	10	4	10	10	10	10	10
000282	10	10	10	10	10	10	10	10	9	10	10	10	10	10	4	10	10	10	10	10
000288	10	10	10	10	10	5	4	10	10	10	10	10	10	10	6	10	10	10	10	10
000288	10	10	10	10	10	5	4	10	10	10	10	10	10	10	6	10	10	10	10	10
000288	10	10	10	10	10	5	4	10	10	10	10	10	10	10	6	10	10	10	10	10
000288	10	10	10	10	10	5	4	10	10	10	10	10	10	10	6	10	10	10	10	10
000288	10	10	10	10	10	5	4	10	10	10	10	10	10	10	6	10	10	10	10	10
000288	10	10	10	10	10	5	4	10	10	10	10	10	10	10	9	10	10	10	10	10
000288	10	10	10	10	10	5	4	10	10	10	10	10	10	10	6	10	10	10	10	10
000288	10	10	10	10	10	5	4	10	10	10	10	10	10	10	6	10	10	10	10	10
000288	10	10	10	10	10	5	4	10	10	10	10	10	10	10	4	10	10	10	10	10
000288	10	10	10	10	10	5	4	10	10	10	10	10	10	10	4	10	10	10	10	10
000294	10	10	6	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
000294	10	10	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
000296	10	10	10	5	10	10	6	10	10	10	10	10	10	10	10	10	10	10	10	10
000306	10	10	10	10	10	10	10	10	10	1	10	10	10	10	10	10	10	10	10	10
000306	10	10	10	10	10	10	10	10	10	1	10	10	10	10	10	10	10	10	10	10
000306	10	10	10	10	10	10	10	10	10	2	10	10	10	10	10	10	10	10	10	10
000306	10	10	10	10	10	10	10	10	10	3	10	10	10	10	10	10	10	10	10	10
000307	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	5	10	10	10	10
000307	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	7	10	10	10	10
000311	10	10	10	10	10	10	5	10	10	10	10	10	10	10	10	10	10	10	10	10
000312	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	5	10
000317	10	10	10	10	10	10	5	10	10	10	10	10	10	10	10	10	10	10	10	10
000320	10	10	10	10	10	10	3	10	10	10	10	10	10	10	5	10	10	10	10	10
000320	10	10	10	10	10	10	2	10	10	10	10	10	10	10	5	10	10	10	10	10
000320	10	10	10	10	10	10	1	10	10	10	10	10	10	10	5	10	10	10	10	10
000325	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
000331	10	10	10	10	10	10	10	10	8	10	10	10	10	10	8	10	10	10	10	10
000331	10	10	10	10	10	10	10	10	7	10	10	10	10	10	8	10	10	10	10	10
000331	10	10	10	10	10	10	10	10	7	10	10	10	10	10	8	10	10	10	10	10
000334	10	10	10	10	10	10	1	10	10	10	10	10	10	10	10	10	10	10	10	10
000337	10	4	10	10	10	10	10	10	10	10	10	10	10	10	1	10	10	10	10	10
000337	10	4	10	10	10	10	10	10	10	10	10	10	10	10	1	10	10	10	10	10
000337	10	4	10	10	10	10	10	10	10	10	10	10	10	10	1	10	10	10	10	10
000337	10	4	10	10	10	10	10	10	10	10	10	10	10	10	1	10	10	10	10	10
000337	10	4	10	10	10	10	10	10	10	10	10	10	10	10	4	10	10	10	10	10
000337	10	4	10	10	10	10	10	10	10	10	10	10	10	10	5	10	10	10	10	10
000337	10	4	10	10	10	10	10	10	10	10	10	10	10	10	1	10	10	10	10	10
000337	10	4	10	10	10	10	10	10	10	10	10	10	10	10	1	10	10	10	10	10
000337	10	5	10	10	10	10	10	10	10	10	10	10	10	10	1	10	10	10	10	10
000337	10	5	10	10	10	10	10	10	10	10	10	10	10	10	1	10	10	10	10	10
000337	10	5	10	10	10	10	10	10	10	10	10	10	10	10	1	10	10	10	10	10
000337	10	5	10	10	10	10	10	10	10	10	10	10	10	10	1	10	10	10	10	10
000337	10	5	10	10	10	10	10	10	10	10	10	10	10	10	4	10	10	10	10	10
000337	10	5	10	10	10	10	10	10	10	10	10	10	10	10	5	10	10	10	10	10
000337	10	5	10	10	10	10	10	10	10	10	10	10	10	10	1	10	10	10	10	10
000337	10	5	10	10	10	10	10	10	10	10	10	10	10	10	1	10	10	10	10	10
000344	10	10	10	10	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
000347	10	10	10	10	10	10	10	10	10	10	10	10	5	10	10	10	10	10	10	10
000349	10	10	10	10	10	10	10	10	6	10	5	10	10	10	10	10	10	10	10	1
000349	10	10	10	10	10	10	10	10	2	10	5	10	10	10	10	10	10	10	10	1
000349	10	10	10	10	10	10	10	10	4	10	5	10	10	10	10	10	10	10	10	1
000349	10	10	10	10	10	10	10	10	5	10	5	10	10	10	10	10	10	10	10	1
000355	10	10	10	10	10	10	5	10	10	10	10	10	10	10	10	10	10	10	10	10
000359	10	10	10	10	10	10	10	10	5	10	10	8	10	10	4	10	10	10	10	10
000367	10	10	10	10	4	10	9	10	10	10	10	10	10	10	4	10	10	10	10	10
000367	10	10	10	10	4	10	8	10	10	10	10	10	10	10	4	10	10	10	10	10
000367	10	10	10	10	6	10	9	10	10	10	10	10	10	10	4	10	10	10	10	10
000367	10	10	10	10	6	10	8	10	10	10	10	10	10	10	4	10	10	10	10	10
000367	10	10	10	10	9	10	9	10	10	10	10	10	10	10	4	10	10	10	10	10
000367	10	10	10	10	9	10	8	10	10	10	10	10	10	10	4	10	10	10	10	10
000367	10	10	10	10	5	10	9	10	10	10	10	10	10	10	4	10	10	10	10	10
000367	10	10	10	10	5	10	8	10	10	10	10	10	10	10	4	10	10	10	10	10
000370	10	10	10	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
000370	10	10	10	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
000372	10	10	10	10	10	10	10	10	10	10	10	10	3	10	5	10	10	10	10	10
000372	10	10	10	10	10	10	10	10	10	10	10	10	4	10	5	10	10	10	10	10
000379	10	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
000382	10	10	10	4	10	10	10	10	10	10	10	10	10	10	7	10	10	10	10	10
000387	10	10	10	10	10	10	5	10	10	10	10	10	10	10	10	10	10	10	10	10
000391	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	5	10	10	10	10
000394	10	10	10	10	10	10	10	10	10	10	8	10	10	10	4	10	10	10	10	10
000394	10	10	10	10	10	10	10	10	10	10	8	10	10	10	5	10	10	10	10	10
000394	10	10	10	10	10	10	10	10	10	10	8	10	10	10	3	10	10	10	10	10
000394	10	10	10	10	10	10	10	10	10	10	8	10	10	10	3	10	10	10	10	10
000395	10	10	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
000400	10	10	10	10	10	10	10	5	10	10	10	10	10	10	10	10	10	10	10	10
000404	10	10	10	10	10	10	5	10	10	10	10	10	10	10	10	10	10	10	10	10
000406	10	10	10	10	10	10	7	10	10	10	10	10	10	10	7	10	10	10	10	10
000406	10	10	10	10	10	10	7	10	10	10	10	10	10	10	7	10	10	10	10	10
000406	10	10	10	10	10	10	7	10	10	10	10	10	10	10	7	10	10	10	10	10
000406	10	10	10	10	10	10	7	10	10	10	10	10	10	10	7	10	10	10	10	10
000406	10	10	10	10	10	10	9	10	10	10	10	10	10	10	7	10	10	10	10	10
000406	10	10	10	10	10	10	9	10	10	10	10	10	10	10	7	10	10	10	10	10
000406	10	10	10	10	10	10	9	10	10	10	10	10	10	10	7	10	10	10	10	10
000406	10	10	10	10	10	10	9	10	10	10	10	10	10	10	7	10	10	10	10	10
000407	10	10	10	10	10	10	10	10	10	10	10	10	5	10	5	10	10	10	10	10
000411	10	10	10	10	10	10	10	10	10	10	10	10	10	10	7	10	10	10	10	10
000411	10	10	10	10	10	10	10	10	10	10	10	10	10	10	7	10	10	10	10	10
000411	10	10	10	10	10	10	10	10	10	10	10	10	10	10	7	10	10	10	10	10
000411	10	10	10	10	10	10	10	10	10	10	10	10	10	10	7	10	10	10	10	10
000411	10	10	10	10	10	10	10	10	10	10	10	10	10	10	7	10	10	10	10	10
000411	10	10	10	10	10	10	10	10	10	10	10	10	10	10	7	10	10	10	10	10
000411	10	10	10	10	10	10	10	10	10	10	10	10	10	10	7	10	10	10	10	10
000411	10	10	10	10	10	10	10	10	10	10	10	10	10	10	7	10	10	10	10	10
000411	10	10	10	10	10	10	10	10	10	10	10	10	10	10	7	10	10	10	10	10
000411	10	10	10	10	10	10	10	10	10	10	10	10	10	10	7	10	10	10	10	10
000416	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	6	10	10	10
000416	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	4	10	10	10
000416	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	5	10	10	10
000430	10	10	10	10	10	10	10	5	10	10	10	10	10	10	10	10	10	10	10	10
000431	5	10	10	10	10	10	7	10	10	10	10	10	10	10	10	10	10	10	10	10
000438	10	10	10	10	10	10	10	10	10	10	10	10	10	10	5	10	10	10	10	10
000446	10	10	10	10	10	10	10	10	10	10	10	10	10	10	4	10	10	10	10	10
000446	10	10	10	10	10	10	10	10	10	10	10	10	10	10	4	10	10	10	10	10
000450	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	5	10
000454	10	10	10	10	10	10	10	10	10	10	10	5	10	10	10	10	10	10	10	10
000463	10	10	10	10	10	10	3	10	10	10	10	10	10	2	1	10	10	10	10	10
000468	10	10	10	10	10	10	10	10	10	10	10	10	10	10	4	10	10	10	10	10
000468	10	10	10	10	10	10	10	10	10	10	10	10	10	10	8	10	10	10	10	10
000469	10	10	10	10	10	10	5	10	10	10	10	10	10	10	10	10	10	10	10	10
000470	10	10	10	10	10	10	10	10	10	10	10	10	5	10	4	10	10	10	10	10
000470	10	10	10	10	10	10	10	10	10	10	10	10	5	10	4	10	10	10	10	10
000470	10	10	10	10	10	10	10	10	10	10	10	10	6	10	4	10	10	10	10	10
000474	10	10	10	1	10	10	5	10	10	10	10	10	10	10	10	10	10	10	10	10
000474	10	10	10	1	10	10	5	10	10	10	10	10	10	10	10	10	10	10	10	10
000474	10	10	10	3	10	10	5	10	10	10	10	10	10	10	10	10	10	10	10	10
000474	10	10	10	3	10	10	5	10	10	10	10	10	10	10	10	10	10	10	10	10
000476	10	10	10	10	10	10	10	10	10	10	10	8	10	10	5	10	10	5	10	10
000477	10	7	10	10	10	1	1	10	10	10	10	10	10	10	4	10	10	10	10	10
000477	10	7	10	10	10	1	1	10	10	10	10	10	10	10	4	10	10	10	10	10
000477	10	7	10	10	10	1	1	10	10	10	10	10	10	10	4	10	10	10	10	10
000477	10	7	10	10	10	1	1	10	10	10	10	10	10	10	4	10	10	10	10	10
000477	10	7	10	10	10	1	1	10	10	10	10	10	10	10	4	10	10	10	10	10
000477	10	7	10	10	10	1	1	10	10	10	10	10	10	10	4	10	10	10	10	10
000477	10	7	10	10	10	1	1	10	10	10	10	10	10	10	5	10	10	10	10	10
000477	10	7	10	10	10	1	1	10	10	10	10	10	10	10	6	10	10	10	10	10
000477	10	7	10	10	10	1	1	10	10	10	10	10	10	10	6	10	10	10	10	10
000477	10	7	10	10	10	1	1	10	10	10	10	10	10	10	6	10	10	10	10	10
000477	10	7	10	10	10	1	1	10	10	10	10	10	10	10	6	10	10	10	10	10
000477	10	7	10	10	10	1	1	10	10	10	10	10	10	10	6	10	10	10	10	10
000477	10	7	10	10	10	1	1	10	10	10	10	10	10	10	4	10	10	10	10	10
000477	10	7	10	10	10	1	1	10	10	10	10	10	10	10	4	10	10	10	10	10
000477	10	7	10	10	10	1	1	10	10	10	10	10	10	10	4	10	10	10	10	10
000477	10	7	10	10	10	1	1	10	10	10	10	10	10	10	4	10	10	10	10	10
000477	10	7	10	10	10	1	1	10	10	10	10	10	10	10	4	10	10	10	10	10
000477	10	7	10	10	10	1	1	10	10	10	10	10	10	10	4	10	10	10	10	10
000477	10	7	10	10	10	1	1	10	10	10	10	10	10	10	5	10	10	10	10	10
000477	10	7	10	10	10	1	1	10	10	10	10	10	10	10	6	10	10	10	10	10
000477	10	7	10	10	10	1	1	10	10	10	10	10	10	10	6	10	10	10	10	10
000477	10	7	10	10	10	1	1	10	10	10	10	10	10	10	6	10	10	10	10	10
